Time,Fc5,Fc3,Fc1,Fcz,Fc2,Fc4,Fc6,C5,C3,C1,Cz,C2,C4,C6,Cp5,Cp3,Cp1,Cpz,Cp2,Cp4,Cp6,Fp1,Fpz,Fp2,Af7,Af3,Afz,Af4,Af8,F7,F5,F3,F1,Fz,F2,F4,F6,F8,Ft7,Ft8,T7,T8,T9,T10,Tp7,Tp8,P7,P5,P3,P1,Pz,P2,P4,P6,P8,Po7,Po3,Poz,Po4,Po8,O1,Oz,O2,Iz
3043.7500,-37.9443,2.0883,-7.7278,-9.8772,0.6514,-26.4196,1.1602,-1.4483,-0.7534,-5.5050,-3.7930,3.9415,-0.5709,11.7505,-4.4365,1.4488,4.9016,3.7918,8.8380,10.4724,10.4857,1.6446,3.3964,14.5036,-4.9252,-2.9746,-9.2437,11.0349,-7.9646,-24.5000,-19.1131,-25.7980,-9.9388,-6.6714,-9.3616,4.2805,-22.9056,31.5240,-21.9139,7.8681,-11.9680,-3.7548,10.3340,8.8773,-27.5891,20.2583,11.7166,56.5625,1.7361,-0.0483,6.0629,7.2513,5.9562,20.9222,-8.2750,4.4071,9.2845,4.9526,8.9503,-28.2261,5.5636,8.9622,10.8495,7.2181
3050.0000,-17.4454,0.4915,-8.6968,-7.2823,5.5278,-9.4654,6.4735,-0.2372,-3.1604,-7.0771,-1.3374,6.1578,3.1830,16.9036,-4.1327,0.7584,2.8233,2.8464,7.8536,13.5533,23.8092,-0.0713,-6.0149,-8.2537,0.2572,-7.9801,-10.1532,18.9077,-14.3536,-16.1501,-8.3638,-29.0287,-8.2546,-4.4153,-5.3578,11.6127,6.3132,3.0078,-13.7278,13.3721,-17.3144,1.8597,-3.5536,11.4468,-46.5785,16.6621,5.9912,43.7011,-3.9607,-4.5645,5.1593,5.4494,7.7179,20.8528,-6.3653,-7.6442,1.7361,3.8939,6.7836,-18.1651,1.1565,9.7827,9.7866,3.2739
3056.2500,1.0107,1.1177,-7.8784,-2.0315,7.7730,-0.9829,14.2956,1.9587,-3.6912,-7.5269,0.8492,7.2721,5.4367,16.7505,-7.3089,1.3053,0.5889,2.5921,6.2945,13.8843,39.1703,1.3887,-8.9534,-23.8746,14.6694,-10.9439,-13.4726,17.7055,-9.2694,4.2082,4.4967,-33.6518,-8.1012,-4.8788,-5.4406,12.1275,26.8654,-13.8685,-0.3095,15.0145,-26.8375,6.7905,-15.7335,6.6490,-76.4211,10.0395,2.7375,35.5078,-8.1578,-4.4838,2.5957,2.9743,7.8829,19.6656,-12.2541,-17.2451,-2.1960,3.1894,4.5080,-13.1918,-3.1744,9.9732,9.1343,3.4562
3062.5000,11.2275,2.3206,-6.2786,0.0684,4.8247,-5.4074,20.4436,1.5472,-3.2665,-7.0165,0.3585,6.4679,4.3707,13.2310,-9.3200,1.6509,-0.5960,2.5227,4.8339,11.8779,49.9429,4.4879,-4.5022,-20.7181,28.5934,-8.7464,-16.3732,7.7835,0.4825,22.6491,14.2169,-39.2437,-9.9409,-7.9027,-10.2889,2.6464,22.0773,0.4523,7.2012,9.3172,-39.0295,6.6711,-14.3730,4.2490,-98.0623,4.1321,2.7626,34.5885,-8.2843,-1.1396,0.3026,1.5712,5.9556,19.6182,-22.1485,-16.7425,-0.4408,4.5341,4.2851,-16.2061,-5.1184,12.6629,10.0755,4.1415
3068.7500,12.0349,0.4618,-6.9495,-4.6073,-0.6206,-15.2994,22.5538,-2.4313,-4.0270,-6.8087,-2.7240,3.6013,1.3728,9.6053,-8.1294,0.7088,0.0593,2.0334,3.8488,9.1635,51.4893,3.9977,0.6948,-7.3366,27.8502,-4.0619,-16.7760,-1.1510,5.9916,25.2604,12.4426,-41.9931,-11.6420,-10.3798,-14.7259,-8.0511,3.3427,33.2216,6.3373,-1.0446,-48.9802,2.3856,-0.6778,10.0000,-95.1254,1.2731,5.6352,40.0706,-4.1911,2.1743,0.8463,2.7091,3.4828,20.9411,-26.9524,-7.7925,4.4388,8.6730,6.9747,-23.0926,-4.5005,19.0260,12.3429,3.0266
3075.0000,10.8454,-4.4042,-9.9694,-12.0047,-2.4551,-20.0572,20.5769,-7.1653,-5.9762,-6.8844,-5.2453,0.5512,-0.6910,6.4804,-4.6350,-0.9731,2.1179,1.5300,3.5346,6.4316,43.0776,-1.7779,1.0127,-0.9277,6.8511,-1.7652,-14.4703,0.8146,3.0399,9.9640,-0.6892,-37.4442,-10.2063,-9.0589,-13.4201,-9.2350,-5.5647,53.7390,3.8004,-9.5410,-51.0315,-1.5181,12.3359,19.7105,-69.6843,0.1955,10.8244,47.5509,0.5717,2.8761,4.0036,5.5533,1.7684,20.3711,-22.6108,1.3723,7.7663,13.5437,9.8263,-29.6444,-3.1935,24.4800,13.5846,1.5417
3081.2500,15.6948,-7.8484,-11.5856,-14.5458,1.8050,-17.6376,14.9318,-9.6631,-6.7693,-6.0539,-4.6259,-0.5088,-0.8863,2.8008,-1.0473,-1.7955,3.7801,1.7020,3.8878,3.6584,28.8962,-5.9754,-2.1880,-7.7659,-21.2627,-4.0496,-10.8052,12.9968,-6.2209,-11.4260,-13.5884,-26.3185,-5.0973,-3.9664,-7.1562,-1.2476,3.8947,45.7008,6.8543,-11.4647,-43.6999,-1.7692,13.9226,25.6248,-42.7463,-1.8150,16.4085,51.4917,2.0353,0.6912,6.4378,7.5249,0.9044,15.8897,-13.6223,5.9046,7.7472,15.4236,9.2743,-34.6176,-3.4382,23.1402,12.1284,2.0559
3087.5000,26.0924,-5.9027,-8.2417,-9.4239,8.0131,-15.2334,6.1568,-9.6460,-4.3455,-3.7474,-1.7557,0.4439,-0.8725,-0.1040,0.6595,-0.5505,3.5574,2.3683,4.6234,1.7621,17.4680,0.4742,-3.9591,-18.2764,-31.0189,-9.4033,-7.9056,23.7663,-16.2387,-23.6761,-14.9901,-15.4492,0.1991,0.8062,-2.6619,4.1807,18.1217,21.4674,15.1434,-8.3280,-32.6040,-0.1684,5.5490,24.9105,-34.0543,-5.9040,17.7730,48.5312,-0.3716,-2.9687,4.9053,6.3615,0.2904,10.5794,-7.4680,8.1119,6.3491,12.6784,4.8932,-35.1263,-4.4388,15.1577,8.8513,4.5889
3093.7500,35.1925,-0.3957,-2.1401,-2.4541,9.2494,-20.0694,-4.8915,-9.6500,-0.3429,-1.7358,-0.3894,0.7320,-3.0696,0.9982,-1.1680,1.8494,1.3282,2.2168,4.8520,1.9199,16.2671,15.9312,-2.8758,-20.1789,-8.5439,-14.4500,-7.3336,22.1354,-21.7474,-21.4173,-6.0394,-10.9296,1.4939,1.2112,-4.7714,-2.1215,20.9909,5.6737,21.5376,-5.3479,-26.3521,-0.6454,-2.3155,21.0865,-45.6535,-9.7389,11.7225,40.1921,-2.6745,-5.5677,0.7422,3.1502,0.5267,10.2285,-6.8036,12.6401,6.5365,8.4607,1.0281,-27.3320,-3.5332,8.3913,6.9244,7.4703
3100.0000,36.9472,3.0750,1.2499,-0.8201,3.3659,-30.0736,-15.6546,-11.3536,1.9000,-1.7586,-2.1608,-1.8476,-6.9597,7.3224,-7.4852,3.7418,-1.1213,1.2836,4.3432,4.0699,24.5267,26.7935,-1.1975,-11.4027,30.7101,-15.1146,-8.0578,9.3152,-19.5325,-12.2538,2.3034,-11.1381,-0.8649,-1.7689,-9.9700,-15.3752,12.7482,9.1821,19.8875,-5.4641,-28.8191,-3.8848,-1.8297,18.5649,-65.2761,-9.8390,0.7219,31.2451,-0.7883,-5.2479,-1.4098,1.1873,2.3061,15.4623,-9.7646,18.8422,7.9884,7.1547,1.4763,-14.2365,-0.9885,9.3908,7.1367,9.2172
3106.2500,32.3110,2.9041,0.6923,-3.7851,-3.7692,-35.1367,-22.0187,-13.0327,1.8389,-2.3333,-3.9067,-5.3795,-8.8731,16.0670,-14.4563,4.6879,-1.4165,1.7357,3.9589,6.2105,32.8981,21.6143,-0.4436,-0.1975,53.5953,-8.9641,-7.1831,-3.1358,-10.3873,-7.3814,1.0926,-8.9490,-2.0982,-3.3868,-10.4557,-22.5667,5.3087,21.3825,10.9491,-7.3883,-36.1524,-6.7273,5.0287,18.7121,-79.2893,-6.1136,-9.2581,25.0671,4.3275,-2.7630,0.6079,1.7390,4.1572,19.4580,-14.7317,20.7400,7.2971,9.1445,4.3110,-6.7943,-0.0560,15.3826,5.8971,9.4142
3112.5000,24.9119,2.9270,0.1032,-4.7456,-4.7407,-28.7317,-22.0651,-12.2174,1.8319,-0.4364,-2.0762,-5.9276,-6.4983,22.4105,-13.7311,5.3480,1.0196,4.8765,4.4888,6.1135,31.9504,4.7548,0.1938,4.0816,42.7332,1.4599,-3.3959,-4.7956,0.3097,-9.8149,-9.9671,-0.7751,1.4946,-0.6982,-3.3152,-17.4978,5.2464,26.3422,2.3462,-7.9381,-40.7574,-5.8422,11.0209,21.9587,-84.3103,-2.0760,-14.1075,21.4673,8.2968,-0.6240,4.3491,3.0432,3.9878,16.4128,-20.5551,15.1776,3.1670,10.3488,4.7976,-14.5040,-3.6916,18.2851,0.3859,8.1939
3118.7500,13.5019,6.8179,3.4811,0.1383,1.9753,-14.5760,-17.6645,-8.3732,4.3696,4.8648,2.6639,-2.3518,-1.3649,24.1532,0.2614,6.8349,5.1177,9.0067,6.0290,4.2465,21.5284,-6.9434,1.3483,-1.3967,15.6081,8.8106,0.8898,5.5900,5.2099,-13.0797,-26.1400,9.3279,7.8466,3.8764,5.8066,-7.2592,8.0193,20.3230,2.2960,-6.2455,-38.9459,-2.0272,11.6368,28.9914,-84.9254,-1.4741,-14.7713,17.9781,8.2776,-1.1772,5.5352,2.0723,1.4384,8.7762,-25.0657,5.8206,-1.9549,6.6351,0.7821,-33.7942,-10.3930,13.9622,-7.5970,5.6717
3125.0000,-2.6801,13.0137,9.2508,6.9337,11.1176,-1.9367,-12.6736,-3.3102,8.7756,10.5672,5.9070,2.0573,2.5310,22.7931,23.9397,9.1932,9.2327,10.4140,7.4788,2.8680,10.5156,-2.9010,0.9612,-12.9571,3.7572,6.5185,1.3463,21.7964,-0.3128,-11.4340,-43.3529,15.4002,11.0099,5.1534,8.8238,-3.1869,8.1028,11.7039,12.5091,-4.5197,-34.0602,0.6185,7.9954,38.0074,-83.6945,-4.4601,-13.9416,13.4807,5.8592,-4.3621,3.0411,-1.9938,-1.1836,4.3290,-25.7939,-0.5153,-4.7678,-0.7347,-4.5857,-50.1492,-14.6041,6.6889,-12.6728,3.0929
3131.2500,-17.0663,16.2090,11.7249,8.7252,15.7576,3.9600,-9.9449,0.3730,11.8255,12.5637,4.9028,2.9360,2.9426,20.7526,45.5483,11.2855,12.1896,7.6175,7.6361,3.0963,7.1200,9.8291,-2.7290,-23.3222,15.5662,-3.8915,-3.2484,36.5199,-13.3101,-7.8382,-57.3193,17.0045,8.1799,1.5966,4.3611,-8.0072,8.0038,8.3230,26.7941,-4.1882,-31.5817,-0.0372,4.0515,43.0207,-78.8427,-7.3136,-11.6615,9.7726,4.7838,-7.5667,-0.0501,-6.5861,-1.1451,6.2990,-23.5638,-0.5505,-4.9557,-6.0588,-6.4999,-54.1603,-13.5904,3.1683,-11.8092,2.3980
3137.5000,-18.1951,14.4808,8.9248,4.7482,13.8715,6.2896,-9.4998,1.2325,11.9048,10.5762,2.5638,0.1882,1.7002,19.3339,55.4745,12.1410,13.8370,3.7979,6.6960,3.8534,11.7078,15.7865,-7.4741,-25.2930,28.8205,-13.0161,-9.1369,44.0612,-24.5322,-9.7781,-62.0814,18.3884,2.6697,-3.2135,-1.8190,-15.1350,12.1816,9.3497,35.4105,-4.1901,-32.9923,-2.3187,1.9194,37.9470,-65.8178,-7.5337,-7.5251,8.6520,5.7160,-8.5961,-0.9386,-9.0203,1.1516,8.9965,-23.4088,2.7599,-5.3946,-5.5229,-4.5873,-49.5494,-10.0194,3.9821,-8.4986,3.9730
3143.7500,-1.2194,11.0510,4.2156,0.1175,8.6936,10.1766,-10.8428,-1.9353,9.7107,7.7213,3.2679,-2.2779,1.0961,18.0177,53.6829,11.0178,14.0137,2.9356,5.6457,3.3190,19.3083,8.2568,-9.4934,-17.2130,21.4629,-13.1292,-11.8127,40.4598,-26.1114,-18.7451,-55.0509,21.1495,-0.4878,-5.2201,-4.2347,-18.4146,16.9329,10.4016,32.5574,-3.1116,-34.3352,-3.3899,1.7229,24.3214,-41.9817,-6.7683,-3.8864,9.2321,6.3128,-7.1629,0.5104,-8.3016,3.4908,6.2375,-27.8134,5.4281,-6.9156,-0.6342,-1.8101,-45.5077,-8.2868,5.1310,-7.5258,6.0205
3150.0000,21.5002,9.0983,1.5410,-1.3247,4.8675,15.9089,-13.8973,-9.8780,6.6988,6.5603,6.9978,-1.6722,0.8075,15.6981,44.9627,8.0490,12.7034,5.3881,5.5093,1.7991,26.3527,-4.9854,-8.2470,-5.6494,0.4947,-5.7876,-10.5944,26.4685,-17.7108,-26.2901,-42.8399,21.6046,-0.1305,-4.1618,-3.0945,-18.5915,13.0928,11.9602,20.8496,-2.2592,-30.7420,-2.9790,3.4270,12.0597,-10.9073,-8.6923,-4.2623,8.2132,5.1257,-4.6097,2.9720,-5.1126,4.8112,-0.0663,-32.1605,6.9280,-6.4804,3.7049,-0.2562,-44.6112,-9.6408,4.6885,-9.1813,5.9729
3156.2500,31.1603,8.5077,1.3695,-0.6115,5.7736,20.2653,-16.8829,-20.3317,3.9341,6.8089,9.5191,0.8511,-0.9494,12.1376,31.7486,4.6511,10.6406,7.7455,6.3719,1.2959,32.8363,-12.5987,-7.2205,-1.1247,-8.9631,0.6281,-8.6523,9.8297,-6.1335,-22.8066,-37.9228,16.6252,0.6942,-3.0856,-2.4835,-19.7225,-1.1749,18.5006,8.2845,-5.2386,-22.2819,-3.6079,6.3979,10.2042,19.3541,-14.7343,-8.1180,2.9610,3.3115,-2.7450,5.5393,-1.2924,5.4218,-2.9847,-29.9141,9.1144,-1.5505,4.5052,0.3737,-41.3026,-10.7367,5.0697,-10.1304,2.8692
3162.5000,21.6738,7.2501,1.0914,-0.9294,11.4155,21.5071,-16.3349,-28.1723,1.7076,6.3239,7.4776,1.8408,-4.3854,8.1300,13.8990,2.4763,8.6453,6.7698,6.9440,2.2781,38.0538,-11.7196,-8.7914,-7.6906,2.1549,0.4832,-8.5051,1.1092,1.2951,-8.1797,-46.4824,9.0540,-0.1039,-3.5948,-3.9604,-21.6161,-14.3141,31.1903,1.8097,-12.3196,-13.7725,-5.9760,8.7721,18.3508,38.6546,-21.4317,-8.8760,-5.3603,2.9346,-2.3659,8.0586,1.3959,5.4577,-0.3437,-20.9142,12.9970,5.6886,3.1401,1.1852,-33.3919,-9.5673,8.6709,-8.4996,-2.2870
3168.7500,4.1754,5.4747,0.2127,-1.7387,18.6702,22.0309,-9.8678,-28.8972,0.8831,4.7334,3.0746,0.0604,-6.4064,5.8861,-4.4956,2.5113,7.3836,3.4779,6.0616,3.0890,38.5279,-6.8469,-10.0098,-17.2778,16.4926,-3.6557,-8.7499,4.8227,1.5109,7.9782,-61.1113,4.6270,-0.5345,-3.6940,-4.4770,-19.4357,-12.2099,43.9085,2.5819,-17.9405,-10.1236,-7.2033,7.9332,27.4728,40.8955,-24.1758,-1.6714,-13.0400,3.2967,-3.8861,9.0217,1.1295,3.3337,1.3166,-12.8957,16.2855,8.8202,2.0451,0.8858,-27.4392,-9.0855,12.2656,-7.6830,-8.3241
3175.0000,-3.9709,5.6897,1.1675,0.4660,23.2738,24.3708,-0.3597,-23.5288,1.9964,3.8642,1.4078,-2.0598,-4.2726,7.6062,-12.7824,3.6032,6.8899,1.4276,3.5867,1.9933,32.7840,-2.2999,-6.9821,-18.6543,15.0155,-5.7923,-6.6265,15.6563,-5.8904,15.3854,-68.1046,4.6994,2.3113,-0.9777,-0.7804,-10.6537,6.0994,47.6721,6.8472,-15.8868,-12.1317,-4.5933,3.2111,29.5087,30.1698,-22.4024,8.6947,-17.2224,1.5847,-7.5987,6.3882,-2.5582,-1.6422,-4.5218,-12.0113,15.7846,4.1368,1.7048,-2.2780,-30.2321,-13.0028,10.3664,-11.4575,-14.0882
3181.2500,2.9229,8.3751,5.0709,6.2905,22.6102,26.7927,4.9562,-18.5221,3.7851,5.0649,4.3296,-1.9343,0.5821,12.9492,-5.3676,3.2418,6.8217,2.4227,0.7862,-0.2243,25.8357,0.8911,-1.3395,-11.0230,1.9808,-3.4755,-1.9977,25.9191,-19.9547,11.5038,-61.0643,5.2159,7.9902,4.1936,6.5834,0.6367,26.9302,38.7320,10.7866,-6.3838,-15.8086,0.1333,-1.8873,25.3219,17.1627,-19.6198,11.3407,-17.8912,-2.7211,-13.0759,0.9443,-7.1388,-6.3886,-14.9688,-14.9258,11.0596,-4.6403,0.6119,-6.8269,-39.6416,-20.9439,2.7619,-17.8241,-17.9477
3187.5000,15.0475,11.2349,10.1482,12.4248,18.8289,26.0611,2.2176,-18.5805,4.6482,8.0263,9.1406,0.3886,4.2133,18.7761,8.1310,0.6048,7.2391,5.1271,-0.3518,-0.7999,25.9311,2.0788,0.4331,-5.5565,-3.4280,0.9262,2.0644,33.6582,-36.2400,1.4549,-46.3341,2.9582,12.5692,8.7241,13.4285,6.8242,35.1417,21.8527,12.8764,2.4471,-16.2367,0.9893,-2.7350,22.3614,12.5094,-19.3690,1.1066,-17.3961,-6.8061,-19.2390,-3.6579,-9.3127,-6.8295,-21.0160,-13.9454,4.3907,-10.4593,-2.3908,-9.3978,-45.4735,-27.2003,-4.6806,-21.1705,-18.3771
3193.7500,20.0405,12.2364,13.1968,15.1659,16.7564,21.8430,-4.9306,-21.9374,4.1170,11.1686,11.6172,2.5500,4.0608,21.2156,10.1816,-2.5699,7.8891,6.7419,0.6550,1.2021,35.1829,-0.9070,-5.4235,-11.7989,4.3978,3.8191,2.2861,40.0922,-45.8222,-7.8417,-35.8858,-0.4621,12.8119,9.9153,15.9032,3.7273,27.3317,7.7935,12.7743,2.5066,-11.3849,-5.6492,2.2928,26.9052,19.9507,-20.5117,-13.6681,-17.3582,-7.1912,-23.9663,-4.0212,-7.9467,-2.3368,-17.8211,-6.8798,-0.5715,-9.5670,-5.9531,-8.0980,-41.2801,-26.5812,-6.0008,-18.3728,-15.5899
3200.0000,12.9357,11.7574,13.0745,14.4564,18.2168,17.0073,-9.2011,-23.1011,3.5478,13.4500,10.1011,2.4494,1.4643,19.2177,-5.5287,-3.2980,8.2943,6.2137,2.3693,3.7782,45.3755,-7.9221,-14.0470,-24.1913,10.4353,3.5236,-1.6042,41.6144,-41.0839,-11.8510,-36.9221,-2.3455,9.3293,7.8681,13.7828,-6.0210,12.5084,7.2226,9.7642,-5.6358,-3.3524,-15.7270,10.7726,38.7544,34.8681,-18.4987,-18.7118,-17.0762,-3.6683,-24.9247,-0.7309,-5.4270,2.9811,-9.5957,0.5294,-1.1657,-4.5366,-7.7554,-4.9067,-31.5866,-20.4357,-1.9609,-12.5005,-12.3502
3206.2500,-1.2939,11.3125,11.2844,13.0328,19.7043,13.3311,-7.2689,-19.7514,4.4156,14.8899,6.0495,0.3459,-0.5752,15.7637,-24.1155,-0.4395,8.4655,4.6187,2.7154,4.4400,46.0674,-14.8721,-16.9181,-27.0101,1.3645,-0.6889,-7.5643,30.2597,-25.5727,-10.0686,-48.3394,-4.0447,4.6570,4.0131,9.3974,-16.1487,2.0191,23.0513,3.3586,-13.9532,2.6206,-20.8348,18.2012,51.5991,51.1410,-11.5745,-9.3434,-14.8610,0.2027,-21.1215,2.3891,-5.0354,4.7618,-3.4423,2.5395,2.9402,-0.4399,-6.5195,-3.0666,-24.4917,-13.7181,1.5466,-8.5377,-10.8874
3212.5000,-13.6979,9.9999,8.3453,11.3469,15.6264,8.0628,-3.1295,-15.9161,5.5909,14.9546,1.1525,-2.3142,-1.4716,14.8248,-25.2039,3.5131,8.8307,3.0465,0.9714,3.1045,35.8542,-18.3041,-11.7661,-12.4499,-15.3923,-9.3513,-13.5663,5.7324,-13.9073,-5.3538,-63.1641,-9.1579,0.2194,-0.4908,5.3468,-21.6298,1.1959,46.1264,-3.8356,-15.2826,1.8915,-16.1089,21.4079,58.0965,64.3164,-3.1143,5.1148,-9.9908,1.5430,-13.3810,3.4927,-6.0734,4.2039,-0.7021,0.9790,10.4122,1.3226,-2.4878,-2.1243,-22.5936,-9.7572,1.5121,-6.5204,-9.8994
3218.7500,-19.8119,5.8425,3.7797,7.7263,5.5269,-1.3213,-1.8712,-16.1286,5.0290,13.0163,-3.2322,-4.1553,-2.2539,18.4834,-7.1645,5.1977,9.9643,2.1294,-0.8114,2.5527,24.0443,-18.5381,-4.5662,9.9022,-21.3745,-20.3724,-18.0146,-17.3551,-17.7149,-1.5628,-72.6555,-16.9188,-3.7736,-4.5931,3.0844,-21.3126,8.6478,58.9421,-6.6644,-10.1928,-6.1604,-5.2729,19.5294,54.4312,72.7681,1.5046,11.7768,-4.2230,0.4130,-5.0749,3.9318,-5.0443,5.8085,1.5788,0.5967,17.7372,2.5579,2.2258,0.2333,-22.2127,-8.1000,0.0836,-3.7061,-6.8917
3225.0000,-20.2064,0.2546,-1.6604,2.2021,-3.8644,-11.3006,-3.2439,-19.4087,2.4149,9.5378,-5.6937,-4.1250,-3.0057,25.5419,10.6863,3.1933,11.0551,1.9698,-0.2399,4.7024,20.3257,-16.6594,-2.4006,22.5938,-11.4697,-28.3312,-19.3845,-21.4507,-32.6475,-0.6435,-71.6323,-21.2057,-6.4672,-6.8913,2.6796,-17.5004,19.6566,48.9252,-2.1132,-4.9513,-17.1032,3.3186,13.7978,42.4494,78.4238,0.5563,7.9665,-0.2839,-1.5660,-0.6090,5.0290,-0.8421,10.7297,3.9408,0.9439,20.4869,4.2256,4.6345,3.7040,-20.1879,-6.8859,0.6619,-0.3336,-2.2990
3231.2500,-19.7715,-2.1630,-5.3397,-2.1697,-5.5178,-14.5775,-3.4086,-20.8422,-0.3121,6.2727,-5.3410,-2.1010,-2.2928,32.0798,9.8098,-1.0901,9.9601,2.2876,2.4502,7.9859,23.4630,-10.2972,-5.4048,18.2651,1.4044,-28.1361,-16.4615,-4.9584,-42.2841,-0.5480,-62.3808,-17.7869,-5.6508,-5.8345,3.9369,-13.3622,29.3290,22.0483,7.5211,-3.2223,-23.7321,5.6253,7.8884,28.4323,82.9021,-2.0980,2.9273,1.2141,-3.3343,-2.1427,5.3947,2.7990,14.3437,2.9873,-2.9027,16.5544,4.4496,2.2802,4.5436,-19.3714,-7.1228,3.2965,-0.5538,0.0605
3237.5000,-23.4789,1.9808,-4.0723,-1.6373,1.1994,-7.7650,-0.6870,-17.4191,-0.3981,5.4949,-2.4659,1.0859,0.9180,34.0597,-6.4375,-4.5232,5.9029,2.6059,4.4632,8.9737,22.6695,2.7404,-7.6526,5.4351,4.7826,-20.2345,-10.1696,15.0160,-36.0847,2.2641,-52.7845,-10.1579,-0.3863,-1.7769,6.3929,-10.9756,33.6239,0.6203,15.9738,-3.0559,-22.0308,4.5038,6.0684,18.2400,85.8336,-2.0408,5.2150,1.8319,-5.5051,-8.3458,2.1454,0.4336,10.8416,-3.5286,-12.1950,8.0298,0.5602,-4.8333,-0.5052,-23.8026,-10.5679,4.8699,-7.2190,-2.0391
3243.7500,-29.5411,10.2322,1.6966,3.1149,10.0087,3.4197,1.3974,-11.8602,2.2327,7.3305,0.5591,3.4845,4.5187,29.4556,-18.5045,-5.3836,0.4578,1.7470,3.0143,5.5896,10.2021,16.0710,-5.3096,-2.6076,0.8893,-10.9606,-4.6066,20.8545,-20.1920,7.5779,-47.5729,-5.5987,6.7062,2.3210,8.8811,-10.5578,31.0658,4.4142,18.4342,-0.9439,-14.8011,4.6983,9.8662,14.0463,84.2672,1.2417,13.1708,2.7338,-8.2700,-15.3045,-4.1911,-7.9217,1.0406,-11.5179,-19.6563,0.9975,-6.0842,-12.6314,-8.4630,-32.7916,-15.9614,4.4893,-15.7660,-5.2291
3250.0000,-30.8194,15.8056,7.6944,6.9774,14.0427,10.0236,-1.3165,-8.8564,4.8523,9.3701,1.0599,3.0146,5.2189,20.1387,-16.2493,-4.3168,-3.7641,-0.9449,-1.2979,-0.5356,-8.9703,17.0405,-0.3325,-0.5190,-0.2006,-5.9344,-4.0990,12.7922,-8.6906,11.1863,-41.3086,-6.2301,11.2266,3.4203,9.7714,-10.8593,24.8269,32.4346,14.8492,2.8880,-9.0236,6.5625,16.1543,15.4621,75.5025,4.7170,18.8111,1.8842,-10.3552,-19.8971,-9.1751,-15.7968,-7.6272,-14.2139,-17.3787,0.6043,-10.3814,-15.9119,-12.6062,-41.9876,-19.7810,4.3842,-18.5181,-4.8173
3256.2500,-20.2703,14.6557,10.0161,5.8550,12.3987,10.2454,-7.8517,-9.0454,4.7934,9.0505,-1.4985,-0.3640,2.3207,11.3411,-9.7547,-3.4742,-5.8701,-4.7253,-5.1767,-5.7902,-20.9149,1.1950,3.1421,7.1651,3.8614,-4.7640,-9.1568,5.2654,-7.9974,9.6815,-24.9719,-6.8259,10.7951,0.9130,7.5634,-10.5953,21.2475,63.6021,7.8231,4.0202,-9.4720,5.8195,19.3904,22.0992,64.1367,5.3926,18.4992,-4.5979,-10.7771,-22.0221,-9.6231,-17.3320,-9.1898,-9.9329,-7.5520,5.8812,-8.6869,-12.9923,-10.4504,-47.7013,-19.1361,5.8005,-13.9940,-1.4637
3262.5000,1.8743,8.6000,7.7361,-0.0332,8.8924,10.1332,-13.6861,-9.2340,1.3016,5.6605,-5.9132,-4.7920,-2.0768,7.3088,-14.1632,-5.0268,-7.6883,-8.2890,-6.5920,-8.2492,-16.6247,-18.9036,3.9106,13.1293,5.7035,-3.0294,-15.3382,8.3570,-12.7326,5.4203,-0.9469,-2.1169,7.2948,-2.6650,2.9014,-8.9339,25.1823,76.5290,0.2209,-0.2611,-14.1423,0.3731,17.3606,33.4282,58.6248,3.4857,17.3070,-16.9605,-9.7502,-22.6142,-6.8735,-12.8225,-4.5892,-2.9513,-0.3809,10.9915,-2.2913,-7.1698,-6.0641,-50.1621,-15.3556,6.7774,-8.0705,-1.0105
3268.7500,25.4859,2.8211,3.8116,-6.0334,7.5330,15.5823,-15.5631,-6.4196,-3.3806,1.5771,-9.9459,-7.8269,-4.9309,8.1194,-29.2802,-8.6136,-10.3893,-10.1552,-6.1725,-8.3836,-0.8838,-24.0682,4.0907,13.4854,1.0814,1.5524,-16.6234,18.3009,-15.1886,5.0101,12.8059,6.2142,4.9414,-3.8983,-0.7541,-5.4802,35.7207,66.8407,-5.2782,-7.0255,-17.3918,-5.8893,12.5200,44.7457,61.0194,0.6020,20.5054,-30.1106,-8.7974,-21.7997,-5.2065,-7.8997,-0.0340,1.6357,-2.7135,10.6227,3.0126,-3.8900,-5.6326,-50.7545,-12.4285,3.8145,-7.3847,-7.2246
3275.0000,40.1452,1.1501,2.1867,-7.0898,9.6513,24.9477,-14.2380,-1.2292,-6.0684,0.2050,-11.4984,-7.7741,-4.8562,10.2707,-39.6560,-11.5854,-12.2751,-9.4480,-5.6454,-7.6330,13.0983,-9.5130,4.7150,7.9650,-4.0928,5.9440,-11.0372,25.3916,-14.6071,12.0616,-1.1679,11.5843,6.0911,-1.8263,0.1035,-0.7655,46.4180,45.9647,-6.3828,-10.2974,-17.0233,-7.0301,7.6213,47.1085,62.8744,-2.7430,25.1376,-38.1421,-9.2356,-19.0417,-6.6033,-6.6563,0.2697,3.1320,-10.2865,5.5264,2.3064,-5.2660,-9.9296,-48.5705,-12.1932,-2.9638,-11.4051,-16.0925
