Time,Fc5,Fc3,Fc1,Fcz,Fc2,Fc4,Fc6,C5,C3,C1,Cz,C2,C4,C6,Cp5,Cp3,Cp1,Cpz,Cp2,Cp4,Cp6,Fp1,Fpz,Fp2,Af7,Af3,Afz,Af4,Af8,F7,F5,F3,F1,Fz,F2,F4,F6,F8,Ft7,Ft8,T7,T8,T9,T10,Tp7,Tp8,P7,P5,P3,P1,Pz,P2,P4,P6,P8,Po7,Po3,Poz,Po4,Po8,O1,Oz,O2,Iz
2587.5000,36.0657,-3.7501,1.2197,-1.7853,-4.6662,10.3159,4.1287,-8.8573,-1.2515,3.8139,-1.6656,3.2042,4.6230,-18.5022,21.1685,7.8708,14.1090,6.1508,-4.5602,3.6998,6.2506,4.8419,0.0456,-0.2020,-17.5955,-12.0705,-4.7828,6.1454,20.7904,27.9437,-9.5908,-8.1740,11.7931,-5.0191,0.3211,-5.4753,13.7087,-18.8110,-6.2779,-0.6828,-2.8103,18.1168,-21.2345,-9.5656,111.5283,-2.5047,-19.6089,-28.1704,5.0644,4.2037,-6.2140,-3.9164,-2.0137,5.1691,-13.3879,-22.8419,-12.1195,-3.3170,-1.7144,-14.4768,-4.4780,-28.9263,-9.3474,-11.9253
2593.7500,46.9767,1.7433,4.4338,-1.0179,-5.1139,5.3386,-7.9614,-8.3698,1.8488,5.9097,1.4128,7.7001,6.9901,-11.4945,2.6471,8.3722,12.0115,6.0320,-3.6910,5.4025,4.9451,2.0502,1.8179,-16.9983,-10.9608,-3.8837,-4.3722,15.8095,0.6772,15.6485,-14.6907,-3.8543,11.9766,-3.8670,2.3177,-5.3409,19.6378,-25.3929,-11.7911,3.4228,2.0009,14.7757,-21.4032,-5.5375,125.1574,0.9131,-28.0386,-22.4936,3.9042,1.1205,-3.9017,-3.5855,-1.9144,13.0138,-21.4538,-21.8545,-13.4949,-3.1329,-0.7313,-21.9128,-6.0261,-24.4469,-6.8912,-10.3888
2600.0000,56.8846,3.9133,5.0630,-0.4544,-8.6364,1.2063,-16.9322,-11.4547,2.6284,6.3731,4.0247,8.2476,5.3521,-7.1840,-16.8887,7.7894,7.9757,4.2975,-2.7327,5.7260,6.0729,2.9077,4.5171,-17.5879,-9.0098,2.1193,-4.3787,17.7463,-12.9305,9.5109,-17.2095,-0.9440,8.1274,-4.5866,2.2261,-7.0113,23.1291,-41.4977,-19.3214,1.4855,9.7034,18.6211,-15.3269,-1.4451,135.2903,8.0693,-27.4780,-19.7781,2.9600,-0.9892,-3.0619,-3.9860,-5.8089,20.1376,-25.6681,-21.0734,-11.4717,-2.6361,0.0769,-26.7314,-5.2950,-17.8124,-3.5066,-1.3532
2606.2500,58.8541,3.4928,3.7389,-0.8122,-12.4292,2.2243,-20.9358,-13.3808,2.3490,5.9965,5.3187,5.8685,-0.0757,-5.7914,-17.8926,7.5776,4.5576,2.6573,-2.2765,3.1834,7.8767,14.1841,7.5690,-2.1849,-16.4647,2.2681,-4.1037,4.0891,-9.5489,14.6276,-17.2080,-2.0080,3.8068,-6.2747,-0.1736,-10.3050,21.4184,-55.0549,-19.6675,-3.9691,18.8954,26.2055,-10.2615,-5.4942,137.1626,9.6160,-16.9548,-20.1438,2.9787,-0.6347,-4.4810,-4.9420,-12.6267,19.9652,-26.6886,-19.8567,-8.5995,-1.6335,-1.1220,-29.2945,-2.7585,-13.3805,-2.9859,5.9337
2612.5000,50.9973,2.5640,2.4538,-1.8746,-13.4808,7.9876,-19.8250,-11.1489,2.4703,5.9513,5.8682,4.6927,-5.2874,-5.0960,-0.1533,7.8600,4.0165,2.5063,-2.1978,-0.0267,7.8769,29.6816,9.1679,12.5332,-25.1206,-2.6090,-3.3127,-17.1363,8.0593,26.9670,-15.4569,-5.0332,1.7476,-7.5656,-3.5102,-14.2921,16.6809,-53.0606,-12.4769,-7.2390,26.1846,30.1515,-11.8730,-15.3924,130.1762,3.1804,-7.0799,-21.3453,2.8567,1.2596,-6.2898,-5.6359,-18.1517,10.8142,-27.0144,-18.4272,-8.5515,-0.4453,-3.6305,-31.6805,-0.8378,-11.4814,-5.6250,4.6599
2618.7500,35.9084,1.1146,2.1557,-2.6275,-10.9595,13.5350,-13.7219,-8.2557,2.3319,5.7028,6.6998,6.8237,-6.0300,-3.4640,15.3629,6.6679,5.8892,3.3024,-1.9562,-0.2219,6.5004,34.8818,8.3261,11.7309,-22.7335,-6.7289,-1.6377,-28.4615,28.9388,39.1061,-10.4326,-5.7750,2.0385,-7.3897,-5.5060,-16.2051,14.1509,-32.2518,-6.7818,-5.7333,26.1655,27.8399,-16.4418,-22.6413,116.5757,-4.1071,-9.4899,-23.5512,0.8102,2.0203,-6.9710,-5.7871,-18.8021,-1.7496,-27.1560,-16.7146,-11.9335,-0.4419,-5.2331,-35.3231,-1.6909,-9.1778,-8.5173,-1.9770
2625.0000,20.1084,-1.5688,1.9267,-2.4705,-6.6745,14.3364,-5.0308,-10.0124,0.6444,3.7212,7.6481,10.0471,-2.4607,-1.4570,10.2178,2.6853,7.3130,3.0083,-1.8428,2.6024,6.8480,23.8809,5.7136,-2.9282,-7.9432,-5.0768,0.7390,-21.1636,41.7648,48.0168,-1.5885,-2.8970,2.8594,-6.1864,-4.9910,-14.0466,15.6175,-2.6559,-10.2299,-2.3955,17.3612,23.8417,-15.4169,-23.0287,101.6424,-4.6004,-22.9468,-27.2477,-2.8948,0.3797,-7.2144,-5.8881,-15.0762,-10.1433,-25.4285,-14.0214,-15.4852,-2.3013,-4.8636,-40.6675,-4.5790,-4.5648,-8.6112,-4.3235
2631.2500,9.6069,-4.4800,0.1272,-2.2999,-4.2558,9.6276,0.6686,-15.9350,-1.6964,0.0090,7.3612,10.3462,0.8817,-0.3354,-11.0502,-1.8995,6.1925,0.6112,-2.6182,4.3838,10.2553,8.0553,3.2912,-16.2342,7.3981,1.3758,2.5788,-4.1466,39.9504,55.4324,7.6474,0.3041,2.6850,-5.3204,-2.6521,-9.5125,17.0205,19.3976,-19.5295,-1.0372,6.4435,24.5572,-6.2679,-19.2689,90.4027,1.7165,-32.6689,-28.7887,-5.1791,-1.7256,-8.1492,-5.9442,-10.7382,-11.7857,-20.6770,-11.1191,-16.0488,-4.7496,-3.3560,-48.2959,-8.0399,0.3246,-5.3146,2.4677
2637.5000,6.7818,-4.6504,-2.5793,-2.5282,-5.8590,2.4170,0.3741,-18.8664,-1.2971,-2.4400,5.7730,7.0085,0.4871,0.4799,-25.8158,-2.6481,3.8465,-2.0774,-3.9267,2.3184,13.7999,3.7607,2.9794,-15.3833,11.2926,6.7534,2.4877,6.0460,24.0346,61.5508,12.8252,-0.2782,1.2280,-5.7214,-0.6165,-7.3441,13.3663,22.6136,-25.1010,-1.6611,2.1180,31.0630,3.3135,-15.2980,85.8853,8.3414,-26.5863,-23.7834,-4.0066,-1.9773,-9.8734,-5.8012,-9.7293,-11.0923,-14.6437,-11.8857,-15.0820,-5.9329,-2.7947,-56.4117,-11.2629,0.9184,-1.4929,12.5841
2643.7500,11.5344,-1.2660,-4.4178,-2.7773,-10.6587,-4.4830,-2.6115,-14.2547,2.6104,-1.2688,3.9557,3.2295,-3.3438,1.5806,-17.7324,1.4398,2.6725,-2.8528,-4.9905,-2.1451,13.1560,12.4799,4.5461,-2.3705,4.0018,6.0358,0.3250,2.0817,2.8997,62.9623,14.0144,-4.8492,-0.8187,-6.8410,-0.6424,-10.7252,5.6259,8.6323,-23.3153,-0.7146,6.2058,38.7200,4.6577,-11.3624,87.5740,10.7010,-8.2381,-14.2673,-0.4074,-0.1337,-11.0200,-4.9790,-12.1792,-13.2993,-9.5905,-18.3529,-15.7257,-4.8587,-3.3709,-60.5218,-13.3335,-3.5678,0.2269,16.4186
2650.0000,19.4597,1.9931,-4.7091,-2.6518,-15.9034,-10.1300,-2.5595,-6.7028,6.0862,2.0449,2.5677,2.0388,-7.4938,0.9744,6.1655,6.5964,3.1567,-1.4594,-5.4750,-5.3660,7.4186,19.6395,5.9621,9.8096,-2.9790,0.1916,-1.9932,-8.4019,-9.4567,59.4950,16.8405,-9.3267,-2.0205,-6.8205,-2.1764,-17.8061,0.8903,-9.7967,-20.5640,4.0937,13.4557,42.0030,-1.0070,-6.8745,91.4099,9.9232,7.6542,-9.3971,3.1194,2.0264,-10.5379,-3.2314,-14.7734,-18.9290,-6.3903,-26.4929,-17.8094,-2.5381,-3.4757,-58.5973,-12.9815,-8.4713,-0.4684,10.7513
2656.2500,23.8563,1.5642,-3.7072,-1.9157,-18.5839,-13.2659,1.7164,-4.6164,5.2918,4.0704,1.5218,3.5267,-9.0689,-4.0441,25.3639,8.8431,3.9226,0.5863,-5.6971,-6.0906,0.2854,13.9099,5.2507,10.8271,0.1385,-5.3298,-2.4780,-14.1145,-4.7411,58.4928,25.8277,-9.5530,-1.4671,-5.0133,-3.4838,-24.1931,4.0622,-20.3082,-24.3790,9.4237,19.4854,37.8154,-4.8785,-5.3365,96.2087,8.0392,10.7605,-15.9586,5.0035,2.5699,-9.3143,-1.5852,-15.0418,-24.8595,-5.8257,-29.9130,-17.8857,-0.7565,-2.5505,-53.7850,-8.6534,-8.9853,-2.5953,1.6115
2662.5000,21.5408,-1.4613,-2.1024,-1.2383,-18.0206,-12.3033,5.1391,-10.3426,1.4619,3.3504,0.6181,5.2846,-7.8016,-12.3083,27.4590,8.2062,3.8393,1.7714,-6.0159,-6.5836,-4.4873,2.1913,2.3361,2.0563,11.0232,-6.4683,-1.5659,-13.3498,10.6369,67.5750,38.1059,-5.2833,0.1682,-3.0810,-3.7770,-27.5275,11.4960,-20.3146,-32.3718,9.2854,25.9078,26.8960,-1.8033,-11.1143,103.8272,4.6067,4.4631,-28.7175,5.9222,1.4969,-8.4689,-1.1566,-13.4055,-28.3293,-9.0189,-26.9344,-13.7223,0.1264,-1.3215,-51.7395,-2.0129,-5.4000,-4.6449,-2.5972
2668.7500,16.0167,-2.3313,0.5260,-0.9662,-15.7054,-7.3091,3.9764,-16.8559,0.6472,2.3977,1.0333,5.4147,-4.8600,-17.1678,16.6127,8.2985,3.9645,2.4566,-5.6688,-8.4695,-7.0500,1.1654,-0.2560,-6.2990,18.5691,-3.7023,-1.4842,-13.2816,20.4138,83.4828,45.2756,0.2842,1.0265,-3.1285,-3.9762,-28.6238,14.2502,-15.4462,-33.9653,1.7360,34.5701,13.3300,3.6064,-22.6523,113.4411,-1.3176,-1.9626,-34.8102,6.5964,-0.2609,-8.2124,-2.4344,-12.4110,-29.6155,-16.4769,-22.9207,-8.5611,0.9108,-1.1049,-53.2882,1.7320,-3.4171,-6.1610,0.4190
2675.0000,16.8713,1.5423,4.6307,-0.8056,-13.0743,-2.2456,0.9692,-16.1210,6.3731,3.9855,3.8624,4.1753,-2.0252,-13.0930,4.6039,10.8661,5.6857,3.4732,-4.1385,-10.4448,-9.5175,14.7574,-0.0075,-6.2061,14.3748,-0.5344,-3.6067,-18.6493,14.3579,92.6036,41.1475,4.1583,-0.2611,-5.3354,-5.4579,-28.4863,7.5774,-10.6060,-23.3962,-8.3716,40.5058,3.1739,4.0741,-32.9409,119.4319,-7.6298,-5.0869,-27.5009,6.3642,-2.1262,-8.0650,-4.6568,-13.4827,-29.9295,-25.5936,-22.7361,-7.5651,2.5581,-1.9370,-52.0573,-0.4063,-7.2329,-7.1256,6.3330
2681.2500,29.1773,6.4752,8.3208,-1.1004,-10.5161,-3.3381,0.4109,-8.9334,14.3174,6.6147,7.3330,2.4220,-1.5310,-3.5892,-2.8602,13.1955,8.1852,4.2304,-2.5863,-10.3133,-11.6768,27.1887,3.0054,1.1503,1.0203,0.6392,-6.3065,-24.3312,-0.5415,86.3143,27.6022,5.9663,-2.7256,-7.1749,-7.5571,-25.3855,-2.9439,-4.7799,-7.2522,-13.2817,36.1856,1.9950,0.4146,-37.5979,114.5219,-10.4107,-7.5518,-12.9681,5.0527,-3.5579,-7.6271,-5.8127,-15.0409,-28.5145,-31.0917,-23.3812,-10.8440,4.9358,-2.2800,-43.3024,-6.1321,-14.1140,-7.1235,9.4008
2687.5000,45.7435,7.1585,9.0766,-1.9684,-7.0255,-12.2936,1.8445,-3.1771,17.2532,6.4922,8.1224,0.7571,-4.3017,1.4047,-7.8164,12.1908,9.5248,3.6068,-2.7359,-7.9479,-10.4113,22.1625,6.2591,7.7095,-9.9151,0.3867,-6.3724,-21.3965,-8.4282,72.1826,12.7680,7.1112,-3.9667,-6.2252,-7.9941,-16.8628,-6.2002,3.3712,2.2464,-10.1866,21.8626,10.1481,-0.0739,-40.0345,100.1455,-9.9864,-11.0882,-3.2945,3.7829,-4.1856,-7.6271,-5.1531,-15.2995,-24.0831,-30.4134,-18.6766,-13.4252,6.4264,-2.0111,-30.8115,-9.8648,-18.2473,-6.9725,6.7361
2693.7500,55.2649,3.1993,5.9666,-3.0342,-2.2779,-23.8416,0.6521,-4.6280,12.7906,2.4257,4.6618,-0.4102,-9.1723,-3.8244,-11.8238,8.2649,8.7200,1.2684,-5.1993,-5.9782,-4.2674,3.9329,6.9980,6.4740,-7.7844,-0.0071,-2.9579,-8.9726,-4.1559,64.5601,4.2327,8.5622,-2.8790,-3.0735,-5.6503,-3.9416,3.4341,8.8700,0.6964,-3.5993,8.1925,21.3970,5.6313,-45.2711,88.0782,-11.1742,-13.0629,-3.6740,4.1434,-3.7337,-8.5652,-3.8106,-14.4528,-17.0206,-25.9648,-8.5819,-10.9189,5.8052,-2.4840,-23.4873,-8.9000,-17.1961,-7.9384,-0.5072
2700.0000,53.9415,-0.8657,0.9953,-3.4459,1.7370,-30.6244,-4.3421,-11.0527,5.7255,-1.9501,-0.5769,-0.7603,-13.0459,-13.8019,-12.5704,5.0798,6.7737,-1.4789,-8.3091,-6.4758,2.8095,-5.8768,5.4501,-1.3702,8.3816,-0.3703,1.2719,3.3604,1.2001,65.8507,4.5658,10.3592,-0.3686,-0.2070,-1.9048,8.2880,19.6002,4.7560,-4.3856,0.1501,5.7212,27.3253,11.4582,-51.3964,87.3768,-16.4216,-11.2427,-9.1093,5.9731,-2.6829,-9.8417,-3.5709,-14.2250,-9.9450,-21.9156,-1.2623,-4.9360,3.0497,-4.8528,-25.4023,-6.9248,-14.5787,-10.4622,-8.6469
2706.2500,49.9090,-0.8063,-1.8561,-1.9532,3.0473,-30.0352,-7.4524,-15.6829,2.4381,-1.7792,-3.0074,0.0671,-13.0848,-17.4591,-7.3498,5.1801,5.1213,-2.9966,-9.7595,-8.6060,4.6205,6.4185,4.7078,-7.0858,28.2890,-1.1418,2.8508,4.8951,-4.2537,62.7016,11.1244,12.8233,2.3197,0.9470,0.4478,14.4667,28.0666,-8.2012,-3.7158,-0.9866,13.2606,23.5865,9.7900,-51.9167,95.4207,-21.7266,-8.7766,-12.6117,6.4348,-2.6941,-11.0162,-5.3999,-15.6328,-5.9670,-19.6411,-4.3766,-1.4544,-0.9746,-8.8013,-29.9229,-8.3015,-15.8068,-13.5492,-13.1509
2712.5000,52.9056,2.1727,-0.8779,1.3725,2.2397,-26.5332,-3.4660,-15.7390,3.2938,2.8246,-1.1576,1.5396,-9.7245,-10.8008,1.3496,6.6284,3.3008,-3.4662,-9.3986,-10.1036,-1.0255,29.4971,7.1211,-2.6341,37.6357,-1.9150,1.1767,-5.7498,-15.6515,44.5995,18.1246,16.4845,5.4721,1.7205,0.3283,13.6284,19.5075,-19.5331,3.0387,-3.4791,20.8390,13.6265,2.8685,-45.3999,100.9804,-20.6632,-10.2139,-12.3802,3.3915,-4.7834,-12.2063,-7.9340,-16.8673,-5.8380,-16.8064,-15.4234,-3.3560,-5.1310,-11.8962,-27.6051,-12.8411,-21.2879,-14.5733,-11.2060
2718.7500,59.7330,3.5790,2.4658,5.7573,3.0647,-25.2970,5.8840,-14.0308,3.7525,7.0425,2.3984,2.6144,-5.3939,-0.1272,5.9611,6.0056,0.2861,-4.0100,-8.7020,-9.3764,-9.9560,39.8966,11.6931,10.6048,29.4737,-1.0359,-0.7448,-19.5257,-15.8334,22.0612,19.0808,20.4509,10.0532,4.2668,-0.3309,9.6436,-0.6469,-20.2010,7.7893,-3.1198,22.2213,5.3442,1.3379,-38.4606,98.0692,-13.0532,-16.3254,-11.1981,-2.2383,-8.4210,-14.0576,-9.3375,-15.7677,-8.5249,-12.5374,-25.1743,-8.0720,-8.9598,-12.4499,-16.6220,-16.7902,-26.7250,-12.3918,-5.0925
2725.0000,58.6435,1.7362,5.2519,10.4918,8.7791,-26.1861,14.4401,-13.8489,0.6217,6.7040,4.2790,2.9329,-1.9551,6.6581,1.0185,2.4001,-3.5219,-5.2882,-8.9215,-7.0920,-15.5030,28.2224,14.3313,20.6865,10.3484,1.9833,-0.1470,-25.8993,1.0684,18.1166,9.2971,21.8388,14.9497,7.9871,1.0420,7.0882,-15.5326,-13.6906,4.2199,0.1010,20.5793,4.1187,10.5896,-36.1840,94.1505,-6.2202,-25.0073,-11.0087,-7.3638,-11.7643,-16.4144,-9.2839,-12.8073,-12.5900,-9.6625,-28.0415,-11.1684,-11.6743,-10.8446,-2.9079,-17.2504,-27.6717,-8.2996,-0.9246
2731.2500,44.1119,-1.1759,5.0182,14.0393,16.7324,-25.9683,18.5950,-15.0895,-4.6864,2.1293,3.3949,2.4441,0.0050,8.6796,-12.0375,-2.0267,-6.4337,-7.0686,-9.8738,-5.5565,-14.2723,8.3321,12.0025,16.0231,-4.1755,4.9542,2.2321,-21.4915,18.2129,41.4977,-10.0104,18.2470,17.2433,9.9192,5.2130,7.5218,-11.3931,-10.8420,-4.0612,3.3080,21.8933,9.2129,22.9799,-33.1772,98.6248,-6.1356,-34.8700,-10.6780,-9.1750,-12.7350,-17.5243,-8.4003,-10.3927,-16.4139,-10.2104,-26.2639,-10.7408,-11.8046,-8.2110,6.4882,-15.9941,-23.1816,-4.1564,-2.8280
2737.5000,24.7609,-2.2290,2.2610,14.8291,19.9910,-23.5961,20.1285,-15.0116,-7.9845,-2.5537,1.5594,1.2590,0.4587,10.8789,-25.5832,-4.3242,-7.0393,-8.5157,-10.4345,-6.4797,-7.5747,0.2602,6.6027,-0.9597,-2.2457,4.7329,3.2431,-11.3938,13.7856,72.9924,-29.2151,11.1190,15.4662,8.0891,10.2529,8.8580,8.8150,-15.0293,-7.4319,4.3275,25.4508,14.7436,25.0794,-20.3966,110.2451,-11.3122,-45.8005,-9.6798,-7.7921,-11.2145,-16.3388,-7.6307,-10.3757,-18.7856,-11.6043,-25.4611,-8.6733,-8.9626,-5.9927,9.7126,-16.0531,-16.4702,-1.5133,-8.2438
2743.7500,16.3040,-1.2984,-0.6887,12.0264,14.5995,-22.4761,20.8267,-12.8363,-7.6731,-4.4362,0.3837,-0.3522,-1.5152,15.1786,-31.6481,-3.9975,-6.0776,-9.4581,-10.5609,-9.6983,1.0770,7.6364,3.0087,-13.9520,13.0895,0.3071,1.0569,-4.1590,-12.2857,82.9253,-35.0899,5.1688,11.6647,3.8799,13.1642,8.0958,27.4452,-17.4135,-0.7326,3.5981,25.3066,15.1202,13.0394,0.6967,117.7984,-15.6341,-54.4783,-10.0081,-5.1907,-8.8452,-13.6331,-6.8735,-11.4477,-18.8047,-8.6124,-27.1374,-6.9151,-4.6529,-4.6488,8.5686,-17.2641,-11.1930,-0.2662,-10.0119
2750.0000,23.5056,-0.7832,-1.8019,6.9385,5.0181,-25.7171,19.4184,-11.0201,-5.8752,-4.2789,-0.2510,-1.6476,-5.8257,17.6838,-29.5929,-2.5161,-5.1604,-9.7838,-10.8149,-12.4220,8.2667,16.7712,3.9974,-8.7904,25.6244,-5.1238,-2.3427,-4.8934,-34.9820,61.6680,-21.5982,3.7302,9.4604,0.9395,12.7788,4.8287,29.8902,-9.7331,11.2654,3.1829,19.4389,10.4182,-2.3588,16.6843,112.0133,-15.7917,-54.5583,-13.6041,-2.9499,-7.3210,-11.1838,-5.3564,-10.8943,-16.7374,-0.8328,-28.5549,-5.7239,-1.7158,-3.9279,3.9215,-17.5652,-9.1177,0.3123,-4.6088
2756.2500,35.7737,-1.5755,-0.4217,3.2858,1.1979,-30.5799,16.1111,-11.8140,-4.9933,-4.3260,-0.6397,-1.1072,-9.1931,15.5681,-26.3340,-1.2035,-4.4865,-8.6995,-10.7954,-10.9431,11.7244,14.7633,6.8116,10.0590,20.3392,-6.3558,-3.4698,-12.3261,-31.0905,28.2163,2.8902,5.1486,9.6746,0.9933,10.3371,1.6712,19.4231,1.4092,17.7170,4.1414,12.8826,6.1006,-7.6977,17.3629,97.7069,-14.1740,-45.1095,-19.5023,-2.0324,-7.0002,-10.2927,-3.2806,-8.6622,-14.2084,4.4705,-28.2431,-5.5278,-1.6640,-3.7710,-2.6301,-15.6409,-10.0775,0.1103,3.9791
2762.5000,39.0482,-2.4471,1.4597,3.2322,7.4756,-31.4140,15.2217,-15.2245,-5.8044,-6.0270,-0.6085,1.6794,-7.8051,12.2357,-28.9529,-0.9761,-3.3744,-5.9023,-9.3506,-4.4415,10.5784,3.0475,5.8613,22.7802,-1.6982,-0.8877,-1.3427,-20.7379,-4.7334,9.4209,21.5312,4.6698,9.6574,2.3227,8.2834,1.7132,12.9453,0.3760,11.8918,6.3644,11.6110,8.1966,-0.9589,9.4638,87.8062,-13.7162,-34.7163,-24.3214,-2.6371,-6.3422,-10.4096,-1.1758,-7.0466,-11.7732,0.7697,-27.7844,-7.4437,-2.8911,-3.4616,-6.8253,-13.0981,-12.0841,-0.7468,9.5174
2768.7500,28.1296,-2.1386,1.4796,5.4671,17.1429,-25.9089,20.7882,-19.1408,-7.0588,-8.7112,0.4001,4.8348,-1.3891,13.5897,-36.4146,-1.9786,-1.5999,-2.1913,-5.8282,3.7049,5.6970,-6.7555,-0.0334,16.0511,-21.7973,8.7470,1.9931,-24.5186,18.3495,14.5838,24.6024,0.1489,7.3128,2.3028,8.0569,5.0424,21.2178,-17.5669,-2.5451,9.1420,15.1722,16.8136,7.2057,9.3845,88.8750,-14.1811,-34.2959,-26.3600,-4.7007,-4.3784,-10.6922,0.3506,-7.7631,-8.3874,-9.3645,-29.8757,-12.3172,-3.3282,-2.7909,-4.1385,-12.7405,-13.6065,-2.3777,10.2894
2775.0000,11.7627,-0.6262,-0.5220,6.9012,19.6466,-17.4358,29.4023,-21.2905,-7.1020,-10.6007,2.1085,5.7765,5.2865,19.9251,-38.9946,-3.6085,-0.2908,0.5263,-1.8679,8.2068,-0.4266,-7.1974,-5.5985,-2.4462,-20.4682,16.5599,3.9634,-22.6748,18.7982,30.5854,18.5470,-5.1633,4.1075,0.1621,8.4695,7.8653,35.8563,-38.0096,-15.0223,10.8504,17.5922,24.6962,5.8643,23.4497,95.8888,-13.9523,-45.0929,-27.0870,-7.7261,-2.7069,-11.2809,0.8875,-9.5186,-3.0795,-15.9658,-35.0291,-18.3812,-3.0946,-2.4582,5.2598,-14.7088,-14.5963,-4.7538,9.8316
2781.2500,2.8815,0.7796,-2.9071,5.4783,11.8328,-11.4103,31.4288,-21.1460,-5.6466,-10.7790,2.9398,3.5131,6.5453,24.7583,-30.2922,-4.5287,-0.8245,0.7028,-0.4556,6.6337,-5.2579,-1.3108,-4.6957,-13.5009,3.0090,18.0986,4.0914,-18.2285,2.0158,39.1890,17.6323,-6.2157,3.4838,-2.3475,7.5062,6.6446,39.7311,-41.9961,-17.4001,9.8216,14.7140,24.3124,-3.8450,40.7219,96.9662,-12.2660,-56.4538,-27.8029,-10.0706,-3.8506,-12.1347,0.9347,-9.4336,2.9534,-12.3036,-40.5317,-21.3041,-3.9159,-2.7486,14.2665,-17.1584,-15.4344,-6.5860,11.1967
2787.5000,5.8833,1.2730,-3.6164,2.3796,1.7544,-9.2114,22.9222,-19.5065,-3.4237,-9.3858,2.1229,0.1636,2.2113,23.4023,-16.9079,-3.0589,-2.5887,-1.0087,-2.5196,1.8988,-7.4002,3.8837,2.7222,-7.9214,27.7998,14.1078,3.5744,-13.7959,-12.0425,34.9502,26.2352,-2.0020,6.1866,-3.4800,4.8151,2.4610,28.0430,-27.3988,-11.4348,5.7317,7.3820,15.5826,-10.9652,46.1075,86.0688,-9.2933,-58.3211,-27.1381,-10.4158,-8.3803,-12.4581,1.1373,-7.9607,5.9535,-2.7118,-43.1404,-18.7030,-6.1912,-3.2331,15.8840,-17.9067,-16.0351,-6.3091,13.2281
2793.7500,14.9094,0.7104,-3.0809,-0.4350,-0.8252,-8.2418,11.8149,-18.3117,-2.3980,-7.8697,0.3284,-0.9978,-2.7425,18.7961,-12.4575,0.3601,-3.7712,-2.8341,-5.9235,-1.3706,-6.8083,5.3616,10.1843,5.5195,30.0345,8.6244,2.8556,-9.1029,-11.8492,26.8583,32.3593,2.7654,8.7088,-3.6029,2.3169,0.4784,14.8359,-10.7857,-6.4094,1.0986,-1.1789,6.7813,-7.0592,37.5368,68.5184,-4.4483,-51.8668,-22.4632,-8.6159,-13.0952,-10.8433,2.3583,-9.1961,3.7172,3.2729,-40.9759,-12.5263,-7.1226,-2.1596,10.0489,-16.1552,-14.7832,-2.7585,13.9119
2800.0000,18.7674,-1.4806,-3.7012,-2.5669,4.3421,-5.7279,10.1699,-19.3913,-4.3054,-7.8639,-0.9555,1.0716,-3.6395,17.2183,-22.1710,3.1138,-3.2593,-3.3562,-7.0335,-1.2810,-4.8670,5.3455,12.4844,13.8718,6.7207,4.5088,1.6364,-2.8572,-2.6686,27.1167,21.9725,2.3426,7.4676,-3.8714,2.4859,4.5220,16.8988,-8.3380,-8.8711,0.0767,-8.4809,6.5290,5.1998,26.4083,53.7320,1.9458,-45.9273,-14.0985,-5.5495,-13.8243,-6.9960,5.0047,-16.4019,-1.2983,1.5552,-35.0804,-7.5378,-4.1962,1.5521,1.6008,-13.9158,-10.7475,2.7105,13.8893
2806.2500,11.8937,-5.0958,-5.9573,-3.8701,9.1049,-0.6735,21.2626,-22.1550,-8.1085,-9.1358,-0.4172,4.6617,-0.5544,19.8343,-34.4744,3.2976,-1.4982,-2.2454,-4.1379,0.3072,-3.9974,6.5851,11.1826,14.8095,-20.5978,0.8228,0.3423,2.8644,3.7640,38.9667,-2.2474,-4.0369,2.8454,-4.5247,5.1816,11.9098,33.3811,-20.0003,-15.9169,3.7867,-13.1504,14.1087,14.6525,22.8251,47.8995,5.5179,-45.6343,-6.6846,-2.6826,-10.1888,-2.8944,7.7846,-28.0873,-3.9347,-4.1880,-29.4551,-7.0863,1.2228,6.0907,-5.0205,-13.4707,-6.0771,6.0573,15.2370
2812.5000,-0.0042,-8.4780,-7.8838,-3.8696,6.6753,5.5416,35.4413,-24.1015,-10.6297,-9.9064,1.5221,6.7964,2.1685,20.8278,-32.7738,1.7799,0.0294,-0.3473,0.6133,0.4917,-6.0271,8.5099,10.9215,14.0610,-27.2097,-5.0134,0.1710,2.7072,2.7056,53.7296,-20.3365,-11.2811,-1.5025,-4.5868,7.7149,15.5623,46.2187,-33.5991,-18.6897,8.6135,-13.7222,19.9394,13.1553,25.9867,49.2764,1.3476,-46.9686,-4.4895,-0.4460,-5.5835,-0.3843,9.2537,-38.1520,-0.4281,-8.6305,-27.1189,-9.3595,5.7406,9.0327,-9.0809,-15.4048,-3.7575,5.3075,17.9239
